volume,vw,open,close,high,low,timestamp,n
6821.0,122.4913,122.3,122.65,122.8,122.28,2025-08-01 18:00:00,98
935.0,122.607,122.63,122.59,122.7,122.59,2025-08-01 18:01:00,32
456.0,122.2895,122.2,122.35,122.35,122.2,2025-08-01 18:02:00,24
2150.0,122.4762,122.283,122.58,122.58,122.283,2025-08-01 18:03:00,58
2724.0,122.5545,122.5,122.65,122.65,122.5,2025-08-01 18:04:00,48
2046.0,122.3677,122.64,122.25,122.64,122.25,2025-08-01 18:05:00,47
1117.0,122.3379,122.29,122.56,122.56,122.29,2025-08-01 18:06:00,35
1075.0,122.1524,122.0,122.1901,122.1901,122.0,2025-08-01 18:07:00,34
989.0,122.1943,122.2,122.19,122.2,122.19,2025-08-01 18:08:00,32
793.0,121.9604,122.0,121.99,122.0,121.99,2025-08-01 18:09:00,55
708.0,121.9838,122.0,121.9999,122.0,121.9999,2025-08-01 18:10:00,38
1226.0,122.0129,122.05,122.0,122.05,122.0,2025-08-01 18:11:00,29
14174.0,122.687,121.81,123.08,123.08,121.81,2025-08-01 18:12:00,243
2277.0,122.4519,122.1,122.96,123.1,122.1,2025-08-01 18:13:00,47
1966.0,122.3662,122.55,122.2101,122.58,122.21,2025-08-01 18:14:00,41
610.0,122.3938,122.35,122.5,122.5,122.35,2025-08-01 18:15:00,25
3090.0,122.1608,122.21,122.28,122.3,122.1,2025-08-01 18:16:00,40
1848.0,122.2323,122.2,122.273,122.44,122.2,2025-08-01 18:17:00,57
1568.0,122.0541,122.22,122.0,122.2201,122.0,2025-08-01 18:18:00,40
4050.0,121.6689,122.0,121.5,122.0,121.5,2025-08-01 18:19:00,86
21641.0,120.8975,121.6,120.03,121.62,120.0,2025-08-01 18:20:00,277
7576.0,121.4629,120.33,121.93,121.99,120.0,2025-08-01 18:21:00,100
13109.0,121.8502,120.68,122.19,122.3,120.68,2025-08-01 18:22:00,159
6737.0,122.3955,122.21,122.19,122.5,122.19,2025-08-01 18:23:00,96
1145.0,121.761,122.0,121.74,122.0,121.74,2025-08-01 18:24:00,37
